GACCENTRYA,DAA,Analytical accounting line,Financials,,UPDUSR,User,,AUS,,,[AUS]CODUSR=[DAA]UPDUSR,Other,
Table,Abbreviation,Description,Module,Activity code,Column,Normal title,Dim.,Type,Length,Menu,Link expression,Cancellation,Act
GACCENTRYD,DAE,Accounting entry lines,Financials,,ACC,General accounts,,GAC,,,[GAC]GAC0=COA;ACC,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,ACCDAT,Accounting date,,D,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,ACCNUM,Unique number,,UNQ,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,ACCNUMDOE,Counterpart number,,UNQ,,,,,KRU
GACCENTRYD,DAE,Accounting entry lines,Financials,,ACCNUMORI,Source number,,UNQ,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,AMTCUR,Entry amount,,MD1,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,AMTFLG,Forced amount,,M,4.0,1.0,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,AMTLED,Ledger amount,,MD1,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,AMTLED1,Forced amount,,MD1,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,AMTVAT,Declared amount,,MD1,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,AUUID,Single identifier,,AUUID,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,BPR,BP,,BPR,,,[BPR]BPR0=[DAE]BPR,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,BSITRS,Bank statement,,A,30.0,,,,BSI
GACCENTRYD,DAE,Accounting entry lines,Financials,,CAPFLOTYP,Capital flow,,ADI,,,[ADI]CODE=389;CAPFLOTYP,Block,KPO
GACCENTRYD,DAE,Accounting entry lines,Financials,,CHK,Reconciliation,,A,5.0,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,CHKDAT,Reconciliation date,,D,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,CHRNUM,Chronological number,,VCR,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,COA,Chart code,,COA,,,[COA]COA0=[DAE]COA,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,CPY,Company,,CPY,,,[CPY]CPY0=[DAE]CPY,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,CREDATTIM,Date time,,ADATIM,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,CREUSR,User,,AUS,,,[AUS]CODUSR=[DAE]CREUSR,Other,
GACCENTRYD,DAE,Accounting entry lines,Financials,,CSLBPR,Partner,,BPR,,,[BPR]BPR0=[DAE]CSLBPR,Block,PRCSL
GACCENTRYD,DAE,Accounting entry lines,Financials,,CSLCOD,Partner,,A,10.0,,,,CSL
GACCENTRYD,DAE,Accounting entry lines,Financials,,CSLFLO,Flow,,ADI,,,[ADI]CODE=324;CSLFLO,Block,CSL1
GACCENTRYD,DAE,Accounting entry lines,Financials,,CUR,Entry currency,,CUR,,,[TCU]TCU0=[DAE]CUR,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,CURLED,Ledger currency,,CUR,,,[TCU]TCU0=[DAE]CURLED,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,DES,Description,,DES,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,DSP,Distribution,,DSP,,,[DSP]DSP0=DSP;1,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,EXPNUM,Export number,,L,8.0,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,FCYLIN,Site,,FCY,,,[FCY]FCY0=[DAE]FCYLIN,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,FIY,Fiscal year,,C,2.0,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,FLGMTC,Flag,,M,4.0,1.0,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,FREREF,Free reference,,REF,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,IDTLIN,Identifier,,A,5.0,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,INDEDVAT,Non-deductible tax,,MD1,,,,,KIT
GACCENTRYD,DAE,Accounting entry lines,Financials,,LED,Ledger,,LED,,,[LED]LED0=[DAE]LED,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,LEDTYP,Ledger type,,M,,2644.0,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,LIN,Line number,,C,3.0,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,MRK,Marking,,A,20.0,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,MTC,Matching,,A,5.0,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,MTCDAT,Matching date,,D,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,MTCDATMAX,Maximum group date,,D,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,MTCDATMIN,Minimum group date,,D,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,NUM,Document no.,,VCR,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,OFFACC,Offset,,A,15.0,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,PCCCOD,Cost type,,PJCC,,,[PJCC]PCC0=[DAE]PCCCOD,Block,PJM
GACCENTRYD,DAE,Accounting entry lines,Financials,,PER,Period,,C,2.0,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,PJTLIN,Project,,PJT,,,[PIM]PIM0=[DAE]PJTLIN,Block,PJM
GACCENTRYD,DAE,Accounting entry lines,Financials,,QTY,Quantity,,QTY,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,REFINTLIN,Internal reference,,A,25.0,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,SAC,Control,,SAC,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,SNS,Sign,,C,2.0,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,STT1,Statistics,,ADI,,,[ADI]CODE=351;STT1,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,STT2,Statistics,,ADI,,,[ADI]CODE=352;STT2,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,STT3,Statistics,,ADI,,,[ADI]CODE=353;STT3,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,TAX,Tax,,VAT,,,[TVT]TVT0=TAX;[V]GSUPCLE,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,TAX2,Tax 2,,VAT,,,[TVT]TVT0=TAX2;[V]GSUPCLE,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,TAX3,Tax 3,,VAT,,,[TVT]TVT0=TAX3;[V]GSUPCLE,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,TYP,Entry type,,GTE,,,[GTE]GTE0=TYP;[V]GSUPCLE,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,UOM,Nonfinancial unit,,UOM,,,[TUN]TUN0=[DAE]UOM,Block,
GACCENTRYD,DAE,Accounting entry lines,Financials,,UPDDATTIM,Date time,,ADATIM,,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,UPDUSR,User,,AUS,,,[AUS]CODUSR=[DAE]UPDUSR,Other,
GACCENTRYD,DAE,Accounting entry lines,Financials,,VATDEDRAT,Deductib pro rata,,DCB,3.6,,,,
GACCENTRYD,DAE,Accounting entry lines,Financials,,VATRAT,Applied VAT rate,,DCB,3.6,,,,
Table,Abbreviation,Description,Module,Activity code,Column,Normal title,Dim.,Type,Length,Menu,Link expression,Cancellation,Act
GACCOUNT,GAC,Accounts,Common Data,,ACC,Account,,GAC,,,[GAC]GAC0=COA;ACC,Delete,
GACCOUNT,GAC,Accounts,Common Data,,ACCSHO,Short code,,SAC,,,,,
GACCOUNT,GAC,Accounts,Common Data,,ACS,Access code,,ACS,,,[ACS]ACS0=[GAC]ACS,Block,
GACCOUNT,GAC,Accounts,Common Data,,AUUID,Single identifier,,AUUID,,,,,
GACCOUNT,GAC,Accounts,Common Data,,AUZ,Restriction code,,ADI,,,[ADI]CODE=321;AUZ,Block,
GACCOUNT,GAC,Accounts,Common Data,,AUZBPR,BP authorization,10.0,M,4.0,1.0,,,
GACCOUNT,GAC,Accounts,Common Data,,BIDNUM,Dft. bank details,,BID,,,,,
GACCOUNT,GAC,Accounts,Common Data,,BPAADD,Default address,,ADR,,,,,
GACCOUNT,GAC,Accounts,Common Data,,BUDTRK,Budget tracking,,M,4.0,1.0,,,
GACCOUNT,GAC,Accounts,Common Data,,CCEDEF,Default dimension,,CCE,,,[CCE]CCE0=DIE(indice);CCEDEF(indice),Block,ANA
GACCOUNT,GAC,Accounts,Common Data,,CEN,Summary reporting,,M,4.0,1.0,,,
GACCOUNT,GAC,Accounts,Common Data,,CLSCOD,Classification,,CLA,,,"[CLS]CLS0="""";CLSCOD",Other,
GACCOUNT,GAC,Accounts,Common Data,,CNVACC1,Debit balance decr.,,GAC,,,[GAC]GAC0=COA;CNVACC1,Block,
GACCOUNT,GAC,Accounts,Common Data,,CNVACC10,Cred. rnd. variance,,GAC,,,[GAC]GAC0=COA;CNVACC10,Block,
GACCOUNT,GAC,Accounts,Common Data,,CNVACC2,Debit balance incr.,,GAC,,,[GAC]GAC0=COA;CNVACC2,Block,
GACCOUNT,GAC,Accounts,Common Data,,CNVACC3,Credit balance decr.,,GAC,,,[GAC]GAC0=COA;CNVACC3,Block,
GACCOUNT,GAC,Accounts,Common Data,,CNVACC4,Credit balance incr.,,GAC,,,[GAC]GAC0=COA;CNVACC4,Block,
GACCOUNT,GAC,Accounts,Common Data,,CNVACC5,Exchange gain,,GAC,,,[GAC]GAC0=COA;CNVACC5,Block,
GACCOUNT,GAC,Accounts,Common Data,,CNVACC6,Exchange loss,,GAC,,,[GAC]GAC0=COA;CNVACC6,Block,
GACCOUNT,GAC,Accounts,Common Data,,CNVACC7,Rnd. gain matching,,GAC,,,[GAC]GAC0=COA;CNVACC7,Block,
GACCOUNT,GAC,Accounts,Common Data,,CNVACC8,Rnd. loss matching,,GAC,,,[GAC]GAC0=COA;CNVACC8,Block,
GACCOUNT,GAC,Accounts,Common Data,,CNVACC9,Debtor rnd. variance,,GAC,,,[GAC]GAC0=COA;CNVACC9,Block,
GACCOUNT,GAC,Accounts,Common Data,,COA,Chart code,,COA,,,[COA]COA0=[GAC]COA,Block,
GACCOUNT,GAC,Accounts,Common Data,,COANBR,Plan no.,,C,2.0,,,,
GACCOUNT,GAC,Accounts,Common Data,,CREDAT,Date created,,D,,,,,
GACCOUNT,GAC,Accounts,Common Data,,CREDATTIM,Date time,,ADATIM,,,,,
GACCOUNT,GAC,Accounts,Common Data,,CRETIM,Time,,L,8.0,,,,
GACCOUNT,GAC,Accounts,Common Data,,CREUSR,Creation user,,A,5.0,,,,
GACCOUNT,GAC,Accounts,Common Data,,CSLBPRACE,Entry partner,,M,4.0,1.0,,,PRCSL
GACCOUNT,GAC,Accounts,Common Data,,CSLCDT,Consolidation,,A,10.0,,,,CSL
GACCOUNT,GAC,Accounts,Common Data,,CSLDEB,Consolidation,,A,10.0,,,,CSL
GACCOUNT,GAC,Accounts,Common Data,,CSLFLG,Conso analysis,,C,4.0,,,,CSL
GACCOUNT,GAC,Accounts,Common Data,,CSLFLGBPR,Partner,,M,15.0,2637.0,,,PRCSL
GACCOUNT,GAC,Accounts,Common Data,,CSLFLGFLW,Flow management,,M,15.0,2637.0,,,CSL1
GACCOUNT,GAC,Accounts,Common Data,,CUR,Currency,,CUR,,,[TCU]TCU0=[GAC]CUR,Block,
GACCOUNT,GAC,Accounts,Common Data,,DACDIENBR,No. of dimensions entered,,C,2.0,,,,
GACCOUNT,GAC,Accounts,Common Data,,DAS,DAS2,,M,4.0,1.0,,,DAS
GACCOUNT,GAC,Accounts,Common Data,,DASTYP,DAS2 nature,,M,25.0,615.0,,,DAS
GACCOUNT,GAC,Accounts,Common Data,,DEFACC,Default account,,GAC,,,[GAC]GAC0=OTHCOA(indice);DEFACC(indice),RTZ,NBCOA
GACCOUNT,GAC,Accounts,Common Data,,DES,Description,,DES,,,,,
GACCOUNT,GAC,Accounts,Common Data,,DESSHO,Short description,,SHO,,,,,
GACCOUNT,GAC,Accounts,Common Data,,DESTRA,Description,,AX3,,,,,
GACCOUNT,GAC,Accounts,Common Data,,DIE,Dimension type code,,DIE,,,[DIE]DIE0=[GAC]DIE,Block,ANA
GACCOUNT,GAC,Accounts,Common Data,,DIF,Assessment method,,M,15.0,3666.0,,,
GACCOUNT,GAC,Accounts,Common Data,,DIFFLG,Automatic variances,,M,4.0,1.0,,,
GACCOUNT,GAC,Accounts,Common Data,,DSP,Key,,DSP,,,[DSP]DSP0=DSP;1,Block,
GACCOUNT,GAC,Accounts,Common Data,,ENAFLG,Active,,M,4.0,1.0,,,
GACCOUNT,GAC,Accounts,Common Data,,ESDTRK,Service provisions,,M,4.0,1.0,,,ESD
GACCOUNT,GAC,Accounts,Common Data,,EXPNUM,Export number,,L,8.0,,,,
GACCOUNT,GAC,Accounts,Common Data,,FCY,Company/site,,CFY,,,,,
GACCOUNT,GAC,Accounts,Common Data,,FIFOVARPRO,FIFO variances excluded,,M,4.0,1.0,,,
GACCOUNT,GAC,Accounts,Common Data,,FLG281,281.5 account,,M,4.0,1.0,,,BE281
GACCOUNT,GAC,Accounts,Common Data,,FLGABL,Fixed asset tracking,,M,4.0,1.0,,,FAS
GACCOUNT,GAC,Accounts,Common Data,,FLGDEP,Discnt/charges,,M,4.0,1.0,,,KDE
GACCOUNT,GAC,Accounts,Common Data,,FLGEXPCRE,Expense creation,,M,4.0,1.0,,,FAS
GACCOUNT,GAC,Accounts,Common Data,,FLGUOM,Unit of work flag,,M,4.0,1.0,,,
GACCOUNT,GAC,Accounts,Common Data,,FLGVAT,Tax management,,M,15.0,608.0,,,
GACCOUNT,GAC,Accounts,Common Data,,FLOCDT,Flow if credit,,ADI,,,[ADI]CODE=324;FLOCDT,Block,CSL1
GACCOUNT,GAC,Accounts,Common Data,,FLODEB,Flow if debit,,ADI,,,[ADI]CODE=324;FLODEB,Block,CSL1
GACCOUNT,GAC,Accounts,Common Data,,FRWCUR,Carryforwards,,M,4.0,1.0,,,
GACCOUNT,GAC,Accounts,Common Data,,GACACN,Accounting nature,,M,15.0,2628.0,,,FAS
GACCOUNT,GAC,Accounts,Common Data,,GACPVS,Provision nature,,GAC,,,[GAC]GAC0=COA;ACC,RTZ,SVC
GACCOUNT,GAC,Accounts,Common Data,,LOSGAIGNR,Profit and loss,,M,4.0,1.0,,,
GACCOUNT,GAC,Accounts,Common Data,,LVATYP,LVA management,,M,15.0,3297.0,,,FAS
GACCOUNT,GAC,Accounts,Common Data,,MTC,Matchable,,M,4.0,1.0,,,
GACCOUNT,GAC,Accounts,Common Data,,OBYIPT,Mandatory allocation,,M,4.0,1.0,,,NBCOA
GACCOUNT,GAC,Accounts,Common Data,,OTHCOA,Other - CoA,,COA,,,[COA]COA0=[GAC]OTHCOA,Block,NBCOA
GACCOUNT,GAC,Accounts,Common Data,,RITTYP,Charge type,,M,15.0,953.0,,,WTHMG
GACCOUNT,GAC,Accounts,Common Data,,RPTCODCDT,Credit report codes,10.0,A,10.0,,,,
GACCOUNT,GAC,Accounts,Common Data,,RPTCODDEB,Debit report codes,10.0,A,10.0,,,,
GACCOUNT,GAC,Accounts,Common Data,,SAC,Control,,M,4.0,1.0,,,
GACCOUNT,GAC,Accounts,Common Data,,SCRACC,Account screening,,A,15.0,,,,NBCOA
GACCOUNT,GAC,Accounts,Common Data,,SHOTRA,Short description,,AX1,,,,,
GACCOUNT,GAC,Accounts,Common Data,,SNSBLC,Balance sign,,M,15.0,610.0,,,
GACCOUNT,GAC,Accounts,Common Data,,SNSDEF,Default sign,,M,15.0,610.0,,,
GACCOUNT,GAC,Accounts,Common Data,,SUBACC,Recurring account,,GAC,,,[GAC]GAC0=COA;SUBACC,RTZ,
GACCOUNT,GAC,Accounts,Common Data,,SUBBPR,Recurring BP,,BPR,,,[BPR]BPR0=[GAC]SUBBPR,Block,
GACCOUNT,GAC,Accounts,Common Data,,TIMDSP,Temp distribution,,DTP,,,[DTP]DTP0=[GAC]TIMDSP,Block,
GACCOUNT,GAC,Accounts,Common Data,,TYP281,281.5 category,,M,8.0,3623.0,,,BE281
GACCOUNT,GAC,Accounts,Common Data,,TYPRAT,Rate type,,M,15.0,202.0,,,
GACCOUNT,GAC,Accounts,Common Data,,TYPRATFLG,Rate type mgmt.,,M,4.0,1.0,,,
GACCOUNT,GAC,Accounts,Common Data,,TYPVATCTL,Tax code control,,M,15.0,3684.0,,,
GACCOUNT,GAC,Accounts,Common Data,,UOM,Nonfinancial unit,,UOM,,,[TUN]TUN0=[GAC]UOM,Block,
GACCOUNT,GAC,Accounts,Common Data,,UPDBLC,Balance update,,M,15.0,679.0,,,
GACCOUNT,GAC,Accounts,Common Data,,UPDDAT,Change date,,D,,,,,
GACCOUNT,GAC,Accounts,Common Data,,UPDDATTIM,Date time,,ADATIM,,,,,
GACCOUNT,GAC,Accounts,Common Data,,UPDTIM,Time,,L,8.0,,,,
GACCOUNT,GAC,Accounts,Common Data,,UPDUSR,Change user,,A,5.0,,,,
GACCOUNT,GAC,Accounts,Common Data,,VALUOM,Default value,,MD4,,,,,
GACCOUNT,GAC,Accounts,Common Data,,VAT,Tax,3.0,VAT,,,[TVT]TVT0=VAT(indice);[V]GSUPCLE,Block,
GACCOUNT,GAC,Accounts,Common Data,,VATIPT,Tax allocation,,M,15.0,609.0,,,
GACCOUNT,GAC,Accounts,Common Data,,VLYEND,Validity end date,,D,,,,,
GACCOUNT,GAC,Accounts,Common Data,,VLYSTR,Validity start date,,D,,,,,
Table,Abbreviation,Description,Module,Activity code,Column,Normal title,Dim.,Type,Length,Menu,Link expression,Cancellation,Act
CACCE,CCE,Dimensions,Common Data,,ACS,Access code,,ACS,,,[ACS]ACS0=[CCE]ACS,Block,
CACCE,CCE,Dimensions,Common Data,,AUUID,Single identifier,,AUUID,,,,,
CACCE,CCE,Dimensions,Common Data,,AUZ,Restriction code,,ADI,,,[ADI]CODE=322;AUZ,Block,
CACCE,CCE,Dimensions,Common Data,,BUDTRK,Budget tracking,,M,4.0,1.0,,,
CACCE,CCE,Dimensions,Common Data,,CCE,Dimension,,CCE,,,[CCE]CCE0=DIE;CCE,Delete,
CACCE,CCE,Dimensions,Common Data,,CREDAT,Date created,,D,,,,,
CACCE,CCE,Dimensions,Common Data,,CREDATTIM,Date time,,ADATIM,,,,,
CACCE,CCE,Dimensions,Common Data,,CRETIM,Time,,L,8.0,,,,
CACCE,CCE,Dimensions,Common Data,,CREUSR,Creation author,,A,5.0,,,,
CACCE,CCE,Dimensions,Common Data,,DEFCCE,Default dimension,,CCE,,,[CCE]CCE0=OTHDIE(indice);DEFCCE(indice),Block,ANA
CACCE,CCE,Dimensions,Common Data,,DES,Description,,DES,,,,,
CACCE,CCE,Dimensions,Common Data,,DESSHO,Short description,,SHO,,,,,
CACCE,CCE,Dimensions,Common Data,,DESTRA,Description,,AX3,,,,,
CACCE,CCE,Dimensions,Common Data,,DIE,Dimension type code,,DIE,,,[DIE]DIE0=[CCE]DIE,Block,
CACCE,CCE,Dimensions,Common Data,,DIENBR,No. dim.,,C,1.0,,,,
CACCE,CCE,Dimensions,Common Data,,ENAFLG,Active,,M,4.0,1.0,,,
CACCE,CCE,Dimensions,Common Data,,EXPNUM,Export number,,L,8.0,,,,
CACCE,CCE,Dimensions,Common Data,,FCY,Company/site,,CFY,,,,,
CACCE,CCE,Dimensions,Common Data,,FRW,Carryforward,,M,4.0,1.0,,,
CACCE,CCE,Dimensions,Common Data,,IPT,Chargeable,,M,4.0,1.0,,,
CACCE,CCE,Dimensions,Common Data,,OTHDIE,Other dimension,,DIE,,,[DIE]DIE0=[CCE]OTHDIE,Block,ANA
CACCE,CCE,Dimensions,Common Data,,QTY,Quantity,20.0,QTY,,,,,
CACCE,CCE,Dimensions,Common Data,,SHOTRA,Short description,,AX1,,,,,
CACCE,CCE,Dimensions,Common Data,,UOM,Nonfinancial unit,20.0,UOM,,,[TUN]TUN0=[CCE]UOM,Block,
CACCE,CCE,Dimensions,Common Data,,UOMNBR,Number of units,,C,4.0,,,,
CACCE,CCE,Dimensions,Common Data,,UPDDAT,Change date,,D,,,,,
CACCE,CCE,Dimensions,Common Data,,UPDDATTIM,Date time,,ADATIM,,,,,
CACCE,CCE,Dimensions,Common Data,,UPDTIM,Time,,L,8.0,,,,
CACCE,CCE,Dimensions,Common Data,,UPDUSR,Change author,,A,5.0,,,,
CACCE,CCE,Dimensions,Common Data,,VLYEND,Validity end date,,D,,,,,
CACCE,CCE,Dimensions,Common Data,,VLYSTR,Validity start date,,D,,,,,
Table,Abbreviation,Description,Module,Activity code,Column,Normal title,Dim.,Type,Length,Menu,Link expression,Cancellation,Act
GDIE,DIE,Dimension types,Common Data,,ACS,Access code,,ACS,,,[ACS]ACS0=[DIE]ACS,Block,
GDIE,DIE,Dimension types,Common Data,,AUUID,Single identifier,,AUUID,,,,,
GDIE,DIE,Dimension types,Common Data,,CCECRE,Automatic creation,,ADI,,,[ADI]CODE=326;CCECRE,Block,
GDIE,DIE,Dimension types,Common Data,,CCEFMT,Dimension format,,A,15.0,,,,
GDIE,DIE,Dimension types,Common Data,,CCEMIS,Miscellaneous dimensions,10.0,CCE,,,[CCE]CCE0=DIE;CCEMIS,Block,
GDIE,DIE,Dimension types,Common Data,,COLHEA,Column header,,AX1,,,,,
GDIE,DIE,Dimension types,Common Data,,CREAUT,Automatic creation,,M,4.0,1.0,,,
GDIE,DIE,Dimension types,Common Data,,CREDAT,Date created,,D,,,,,
GDIE,DIE,Dimension types,Common Data,,CREDATTIM,Date time,,ADATIM,,,,,
GDIE,DIE,Dimension types,Common Data,,CRETIM,Time,,L,8.0,,,,
GDIE,DIE,Dimension types,Common Data,,CREUSR,Creation user,,A,5.0,,,,
GDIE,DIE,Dimension types,Common Data,,DES,Description,,DES,,,,,
GDIE,DIE,Dimension types,Common Data,,DESSHO,Short description,,SHO,,,,,
GDIE,DIE,Dimension types,Common Data,,DESTRA,Description,,AX3,,,,,
GDIE,DIE,Dimension types,Common Data,,DIE,Dimension type,,DIE,,,[DIE]DIE0=[DIE]DIE,Delete,
GDIE,DIE,Dimension types,Common Data,,ENT,Entity,,M,4.0,1.0,,,GDD
GDIE,DIE,Dimension types,Common Data,,ENV,Envelope,,M,4.0,1.0,,,GDD
GDIE,DIE,Dimension types,Common Data,,EXPNUM,Export number,,L,8.0,,,,
GDIE,DIE,Dimension types,Common Data,,FLGMODACE,Change final entries,,M,4.0,1.0,,,
GDIE,DIE,Dimension types,Common Data,,PCCFLG,Cost type,,M,4.0,1.0,,,PJM
GDIE,DIE,Dimension types,Common Data,,PJMFLG,Project management,,M,4.0,1.0,,,PJM
GDIE,DIE,Dimension types,Common Data,,PRJMGT,No c/fwd.,,M,4.0,1.0,,,
GDIE,DIE,Dimension types,Common Data,,SHOTRA,Short description,,AX1,,,,,
GDIE,DIE,Dimension types,Common Data,,UPDDAT,Change date,,D,,,,,
GDIE,DIE,Dimension types,Common Data,,UPDDATTIM,Date time,,ADATIM,,,,,
GDIE,DIE,Dimension types,Common Data,,UPDTIM,Time,,L,8.0,,,,
GDIE,DIE,Dimension types,Common Data,,UPDUSR,Change user,,A,5.0,,,,
Table,Abbreviation,Description,Module,Activity code,Column,Normal title,Dim.,Type,Length,Menu,Link expression,Cancellation,Act
GCOA,COA,Chart of accounts,Common Data,,ACCFMT,Account format,,A,15.0,,,,
GCOA,COA,Chart of accounts,Common Data,,ACCLEN,Length,,C,2.0,,,,
GCOA,COA,Chart of accounts,Common Data,,ACCMIS,Miscellaneous accounts,50.0,GAC,,,[GAC]GAC0=COA;ACCMIS(indice),Block,
GCOA,COA,Chart of accounts,Common Data,,ACS,Access code,,ACS,,,[ACS]ACS0=[COA]ACS,Block,
GCOA,COA,Chart of accounts,Common Data,,ANATRK,Analytical tracking,,M,4.0,1.0,,,
GCOA,COA,Chart of accounts,Common Data,,AUUID,Single identifier,,AUUID,,,,,
GCOA,COA,Chart of accounts,Common Data,,AUX,Ctrl account,,M,4.0,1.0,,,
GCOA,COA,Chart of accounts,Common Data,,CLSCOD,Classification,30.0,CLA,,,[CLS]CLS0=LEGCLS;CLSCOD,Block,
